,Fold-change,p-value,%_group,%_rest,chromosome,start,end,p-bh,p-bonferroni
STX10,1.1320494,0.8746667758095115,0.27741935483870966,0.2323529411764706,chr19,13144058,13150383,0.981840717599211,5983.595413312868
UBAC1,1.0556064,0.8554111364593029,0.8666666666666667,0.8205882352941176,chr9,135932969,135961373,0.981840717599211,5851.8675845180915
ARFGAP2,0.87546,0.21567894359259182,0.2860215053763441,0.3029411764705882,chr11,47164299,47177125,0.981840717599211,1475.4596531169207
ERI2,0.9525999,0.5087837046483801,0.2,0.19852941176470587,chr16,20780193,20900349,0.981840717599211,3480.5893234995683
FUNDC2,0.9999639,0.689884989904224,0.41935483870967744,0.4,chrX,155025980,155060304,0.981840717599211,4719.503215934797
ITGB1BP1,1.1570851,0.9394283106194453,0.3118279569892473,0.25441176470588234,chr2,9403475,9423528,0.9872768264285571,6426.629072947625
C8orf76,1.0446789,0.5270222325792339,0.22795698924731184,0.22941176470588234,chr8,123219967,123241377,0.981840717599211,3605.359093074539
NDUFS1,0.9416825,0.2091847140729361,0.38064516129032255,0.4161764705882353,chr2,206114817,206159509,0.981840717599211,1431.0326289729558
ADD3,0.7983785,0.0478292494435409,0.3139784946236559,0.3735294117647059,chr10,109996368,110135565,0.981840717599211,327.1998954432633
ELMOD2,0.97614354,0.41612308588834857,0.1913978494623656,0.19558823529411765,chr4,140524168,140553770,0.981840717599211,2846.6980305621923
NSFL1C,1.0949785,0.7528567349381521,0.26021505376344084,0.23529411764705882,chr20,1442162,1473842,0.981840717599211,5150.292923711899
HEXB,0.84437776,0.19050440163516402,0.31827956989247314,0.3338235294117647,chr5,74640023,74722647,0.981840717599211,1303.240611586157
RNASEH2C,0.993944,0.7304496981827244,0.46881720430107526,0.4176470588235294,chr11,65714005,65720818,0.981840717599211,4997.006385268018
TET1,0.9314622,0.26128869598816096,0.41935483870967744,0.4308823529411765,chr10,68560337,68694487,0.981840717599211,1787.4759692550092
LIMD1,1.107372,0.5972774598733313,0.11612903225806452,0.10735294117647058,chr3,45555394,45686341,0.981840717599211,4085.975102993459
GATA2-AS1,1.005715,0.5011252747387582,0.11827956989247312,0.11911764705882352,chr3,128489212,128502970,0.981840717599211,3428.198004487845
CHFR,0.9662175,0.3839330432202118,0.12258064516129032,0.13529411764705881,chr12,132822187,132956304,0.981840717599211,2626.485948669469
MNAT1,0.85361063,0.17971859835244985,0.23655913978494625,0.2661764705882353,chr14,60734742,60969965,0.981840717599211,1229.4549313291095
NDC80,1.0885756,0.9183331414800253,0.5032258064516129,0.45,chr18,2571557,2616635,0.9838169847232638,6282.3170208648535
ZRANB2,1.1023777,0.8802810064264273,0.7698924731182796,0.7308823529411764,chr1,71063291,71081289,0.981840717599211,6022.0023649631885
MRPL49,1.0033019,0.618393227257589,0.24946236559139784,0.23676470588235293,chr11,65122183,65127371,0.981840717599211,4230.428067669167
MTERF2,0.9731658,0.4712396655510814,0.14838709677419354,0.15294117647058825,chr12,106977277,106987160,0.981840717599211,3223.7505520349478
TMEM258,1.0150412,0.7149042166684474,0.9247311827956989,0.9205882352941176,chr11,61768501,61792802,0.981840717599211,4890.659746228848
PVT1,1.1854526,0.9946482482017135,0.5290322580645161,0.43970588235294117,chr8,127794526,128187101,0.9977848002912536,6804.388665947922
THAP12,1.0735912,0.7282810410613814,0.2731182795698925,0.24705882352941178,chr11,76349898,76381132,0.981840717599211,4982.17060190091
SNX5,1.1097112,0.9371460145176151,0.535483870967742,0.5,chr20,17941597,17968980,0.9870694203718253,6411.015885315005
ZPR1,1.1242335,0.741396736538561,0.2903225806451613,0.2735294117647059,chr11,116773799,116788039,0.981840717599211,5071.895074660296
ATF6B,1.0896391,0.6857314204499387,0.24731182795698925,0.22941176470588234,chr6,32115264,32128253,0.981840717599211,4691.088647298031
ZNF429,0.83661795,0.3196482224587569,0.1978494623655914,0.2073529411764706,chr19,21496682,21556270,0.981840717599211,2186.713489840356
TMEM120A,1.108519,0.6619939152239207,0.2,0.18676470588235294,chr7,75986831,75994656,0.981840717599211,4528.700374046842
RB1,0.9703181,0.6826898661163809,0.26021505376344084,0.23529411764705882,chr13,48303744,48599436,0.981840717599211,4670.281374102162
PXN-AS1,0.8988029,0.347267890152982,0.11397849462365592,0.1264705882352941,chr12,120201291,120213231,0.981840717599211,2375.65963653655
ECM1,1.0414869,0.4770715219567125,0.13548387096774195,0.13823529411764707,chr1,150508062,150513789,0.981840717599211,3263.64628170587
DNMT1,0.96339244,0.48298082520498486,0.5333333333333333,0.5191176470588236,chr19,10133342,10231286,0.981840717599211,3304.0718252273014
TEAD1,1.0872608,0.7603525314200532,0.18494623655913978,0.15735294117647058,chr11,12674421,12944737,0.981840717599211,5201.571667444584
STIL,0.9126087,0.37796974109548376,0.25806451612903225,0.26029411764705884,chr1,47250139,47314892,0.981840717599211,2585.6909988342045
NME2,1.0181199,0.8584322978685273,0.9978494623655914,0.9955882352941177,chr17,51165435,51171744,0.981840717599211,5872.535349718595
RNPC3,1.0356894,0.6351689404076497,0.1935483870967742,0.18235294117647058,chr1,103525691,103555239,0.981840717599211,4345.190721328731
BCAP29,0.9933108,0.36835882415544985,0.5290322580645161,0.5588235294117647,chr7,107580246,107629170,0.981840717599211,2519.9427160474324
SMUG1,1.1517363,0.8149858937591128,0.2064516129032258,0.17058823529411765,chr12,54121277,54189008,0.981840717599211,5575.318499206091
CNPY2,0.94405705,0.20091153992200556,0.6043010752688172,0.611764705882353,chr12,56309842,56316119,0.981840717599211,1374.43584460644
CDCA2,1.0303965,0.5870685654843253,0.15053763440860216,0.14411764705882352,chr8,25459199,25507911,0.981840717599211,4016.1360564782694
KCNH2,0.9702084,0.2555810415672488,0.7419354838709677,0.763235294117647,chr7,150944961,150978321,0.981840717599211,1748.4299053615491
GRPEL1,1.0409303,0.7554644389728653,0.36989247311827955,0.3352941176470588,chr4,7058895,7068064,0.981840717599211,5168.132227013371
TMEM109,1.0732675,0.6983097648714154,0.20430107526881722,0.18235294117647058,chr11,60914158,60923443,0.981840717599211,4777.137101485353
EMC3,1.0159847,0.7304496981827244,0.546236559139785,0.5073529411764706,chr3,9962537,10011116,0.981840717599211,4997.006385268018
PBDC1,0.8566047,0.3850107998252394,0.11182795698924732,0.12058823529411765,chrX,76173040,76178314,0.981840717599211,2633.8588816044626
DHX40,0.8700323,0.4306941118031826,0.15698924731182795,0.16029411764705884,chr17,59565558,59608345,0.981840717599211,2946.3784188455725
CDCA7,1.05482,0.7811649107498968,0.410752688172043,0.3779411764705882,chr2,173354820,173368997,0.981840717599211,5343.949154440044
RPS9,1.0238148,0.9154657370844095,1.0,0.9985294117647059,chr19,54200809,54249003,0.9838169847232638,6262.701107394445
MCM10,0.87245065,0.3313128990956294,0.2064516129032258,0.2161764705882353,chr10,13161558,13211110,0.981840717599211,2266.5115427132005
CCNA2,1.0066216,0.7080063699688405,0.6021505376344086,0.5632352941176471,chr4,121816444,121823883,0.981840717599211,4843.471576956837
SMG7,0.99070895,0.4514792725951941,0.16559139784946236,0.17058823529411765,chr1,183472216,183598246,0.981840717599211,3088.5697038237226
SART3,1.0189518,0.6565552663430424,0.2709677419354839,0.25,chr12,108522214,108561400,0.981840717599211,4491.494577052753
LRRC59,1.0082222,0.5906788143047562,0.6086021505376344,0.5823529411764706,chr17,50375059,50397523,0.981840717599211,4040.8337686588375
ZFP36L2,0.8995577,0.34337780210888763,0.37849462365591396,0.3735294117647059,chr2,43222402,43226606,0.981840717599211,2349.0475442269003
SEC24A,1.0862771,0.8561549984410071,0.2946236559139785,0.25588235294117645,chr5,134648785,134727909,0.981840717599211,5856.95634433493
APBA2,1.0403209,0.71286163545388,0.15053763440860216,0.12794117647058822,chr15,28884483,29118315,0.981840717599211,4876.686448139993
ARFIP1,0.87704927,0.34619313301674437,0.1010752688172043,0.11470588235294117,chr4,152779937,152918463,0.981840717599211,2368.307222967548
ACTB,0.95334744,0.040859714616450195,0.9956989247311828,0.9970588235294118,chr7,5526409,5563902,0.981840717599211,279.5213076911358
GMPPA,1.1005099,0.7329089480710973,0.26666666666666666,0.24558823529411763,chr2,219498865,219513898,0.981840717599211,5013.830113754377
GNA11,0.73832613,0.2017043099632171,0.1053763440860215,0.1323529411764706,chr19,3094362,3123999,0.981840717599211,1379.8591844583682
GTF2E2,0.9608991,0.5979815953837826,0.3247311827956989,0.31176470588235294,chr8,30578318,30658236,0.981840717599211,4090.7920940204567
IER3IP1,1.0453322,0.767916926514109,0.44516129032258067,0.4176470588235294,chr18,47152834,47176364,0.981840717599211,5253.31969428302
RBM23,0.76412886,0.27659952511807406,0.10967741935483871,0.12941176470588237,chr14,22893204,22919182,0.981840717599211,1892.2173513327446
CKB,1.0015686,0.638923853296359,0.8387096774193549,0.7955882352941176,chr14,103519667,103522833,0.981840717599211,4370.878080400392
MIIP,1.0120088,0.8244720192968544,0.3849462365591398,0.34411764705882353,chr1,12019466,12032045,0.981840717599211,5640.213084009782
CORO1C,1.1164857,0.8461317744836558,0.3913978494623656,0.35294117647058826,chr12,108645109,108731526,0.981840717599211,5788.38746924269
POLR2C,1.0513382,0.7932920794183402,0.3053763440860215,0.2676470588235294,chr16,57462660,57472009,0.981840717599211,5426.911115300865
SENP7,1.2662959,0.9816711099715245,0.28817204301075267,0.21176470588235294,chr3,101324205,101513241,0.9948656583949473,6715.6120633151995
ECE1,0.9312458,0.41364020105522076,0.2172043010752688,0.2235294117647059,chr1,21217247,21345572,0.981840717599211,2829.7126154187654
SLC43A1,1.0238048,0.589016203868818,0.1913978494623656,0.18235294117647058,chr11,57484534,57515780,0.981840717599211,4029.4598506665843
ATP5MG,0.9482238,0.04310174190991035,0.9870967741935484,0.9911764705882353,chr11,118401606,118431496,0.981840717599211,294.8590164056967
STT3B,0.997725,0.48570116494914745,0.44516129032258067,0.4441176470588235,chr3,31532638,31637616,0.981840717599211,3322.6816694171175
TRIM28,1.0567981,0.8562581080497222,0.7268817204301076,0.6882352941176471,chr19,58544064,58550722,0.981840717599211,5857.66171716815
RHBDD2,0.81959414,0.0932702342025169,0.2086021505376344,0.25441176470588234,chr7,75842602,75888926,0.981840717599211,638.0616721794181
STRAP,1.0169841,0.7532301724246036,0.5376344086021505,0.4823529411764706,chr12,15882387,15903478,0.981840717599211,5152.847609556713
ZNF720,0.9930084,0.5039928489938026,0.14408602150537633,0.14411764705882352,chr16,31713229,31794869,0.981840717599211,3447.8150799666037
ZBTB38,0.9476957,0.3277890407083265,0.15268817204301074,0.16911764705882354,chr3,141324213,141449792,0.981840717599211,2242.4048274856614
CALM2,0.9709411,0.3297631727838096,0.9376344086021505,0.9323529411764706,chr2,47160083,47176921,0.981840717599211,2255.9098650140418
RNFT1,0.9293757,0.37593078878700054,0.14838709677419354,0.16029411764705884,chr17,59952240,59964761,0.981840717599211,2571.742526091871
HIRIP3,1.1523806,0.7256187193970984,0.15913978494623657,0.13823529411764707,chr16,29992330,29996074,0.981840717599211,4963.957659395551
HSD17B1,1.0165155,0.6449038315603673,0.221505376344086,0.20294117647058824,chr17,42552922,42555214,0.981840717599211,4411.787111704473
TERF2IP,0.98498756,0.47000883946196975,0.3956989247311828,0.38529411764705884,chr16,75647773,75761872,0.981840717599211,3215.330470759335
ZCCHC3,1.0848411,0.729968524897317,0.1935483870967742,0.17058823529411765,chr20,297570,300321,0.981840717599211,4993.7146788225455
TGFBR3,1.1682855,0.889004334021571,0.22365591397849463,0.17794117647058824,chr1,91680343,91906335,0.981840717599211,6081.678649041567
EVL,1.287587,0.9212202351878023,0.24301075268817204,0.19705882352941176,chr14,99971449,100144236,0.9838169847232638,6302.067628919755
MACROD1,0.97447324,0.6421560094357543,0.23010752688172043,0.21470588235294116,chr11,63998558,64166113,0.981840717599211,4392.989260549995
MRPL27,0.96592855,0.4963338290448639,0.47096774193548385,0.4602941176470588,chr17,50367857,50373207,0.981840717599211,3395.419724495914
IPO11,1.0044482,0.557802435183413,0.3419354838709677,0.3338235294117647,chr5,62403972,62628582,0.981840717599211,3815.9264590897283
G0S2,0.9560663,0.4975679664360517,0.1870967741935484,0.18823529411764706,chr1,209675412,209676390,0.981840717599211,3403.86245838903
DDHD1,1.058936,0.639571087258363,0.13978494623655913,0.1264705882352941,chr14,53036745,53153323,0.981840717599211,4375.305807934461
PIN1,1.0046937,0.2140312615921392,0.45806451612903226,0.5044117647058823,chr19,9835257,9849689,0.981840717599211,1464.1878605518243
HELLPAR,0.98908174,0.5202100208680493,0.32688172043010755,0.3191176470588235,chr12,102197585,102402596,0.981840717599211,3558.7567527583255
KLHL8,0.8763985,0.3824048660326004,0.18494623655913978,0.19117647058823528,chr4,87160103,87240314,0.981840717599211,2616.031688529019
GLO1,0.88193315,0.0024924974863059393,0.8731182795698925,0.8705882352941177,chr6,38675925,38703145,0.981840717599211,17.05117530381893
ESD,1.0112696,0.3722418864897181,0.632258064516129,0.6441176470588236,chr13,46771256,46797420,0.981840717599211,2546.5067454761615
MTMR4,0.9461415,0.4401151555947725,0.1010752688172043,0.10588235294117647,chr17,58489529,58517905,0.981840717599211,3010.827779423839
RTL8A,0.8802974,0.12952831659835662,0.410752688172043,0.43529411764705883,chrX,135050932,135052196,0.981840717599211,886.1032138493576
LMBR1,0.94014937,0.41644255915834066,0.26021505376344084,0.2676470588235294,chr7,156668946,156893216,0.981840717599211,2848.8835472022083
LAMP1,0.8070596,0.21458852526112365,0.14408602150537633,0.17058823529411765,chr13,113297239,113323672,0.981840717599211,1468.000101311347
RFT1,0.81753093,0.2353165683336293,0.11182795698924732,0.13676470588235295,chr3,53088483,53130453,0.981840717599211,1609.800643970358
RILPL2,0.8319712,0.18954137601059068,0.18064516129032257,0.21176470588235294,chr12,123415039,123436684,0.981840717599211,1296.652553288451
MED19,1.0238036,0.5458894602355511,0.15483870967741936,0.1514705882352941,chr11,57703714,57712323,0.981840717599211,3734.429797471405
NUDT9,0.84306353,0.33887137223842,0.13763440860215054,0.14852941176470588,chr4,87422573,87459455,0.981840717599211,2318.219057483031
LAP3,1.088858,0.6668699180433217,0.31827956989247314,0.3044117647058823,chr4,17577198,17607972,0.981840717599211,4562.057109334364
HMBOX1,1.081954,0.8845508360655956,0.4344086021505376,0.38676470588235295,chr8,28890395,29064764,0.981840717599211,6051.21226952474
RALGAPA1,1.1415603,0.6280678665200901,0.11397849462365592,0.10147058823529412,chr14,35538352,35809304,0.981840717599211,4296.612274863936
TMEM159,0.9713095,0.4772527206484275,0.1032258064516129,0.10588235294117647,chr16,21158377,21180616,0.981840717599211,3264.8858619558923
RNF139,0.9109581,0.37279276254385235,0.12903225806451613,0.13970588235294118,chr8,124474880,124488618,0.981840717599211,2550.275288562494
ATXN3,1.0854174,0.6742458513403644,0.13118279569892474,0.11470588235294117,chr14,92044496,92106621,0.981840717599211,4612.515869019433
CLNS1A,0.92772484,0.07033659264097446,0.7634408602150538,0.7676470588235295,chr11,77514936,77637794,0.981840717599211,481.17263025690625
PPP1CC,1.002446,0.5305702743998664,0.8086021505376344,0.8176470588235294,chr12,110719680,110742939,0.981840717599211,3629.631247169486
PRRC2B,1.0660013,0.7115271462689947,0.32688172043010755,0.3088235294117647,chr9,131373636,131500197,0.981840717599211,4867.557207626192
LSM4,1.0641955,0.9658727006232632,0.9376344086021505,0.8970588235294118,chr19,18306236,18323112,0.9916210765441835,6607.535144963744
SMAD5,0.8497083,0.07800716510562994,0.35268817204301073,0.3926470588235294,chr5,136132845,136188747,0.981840717599211,533.6470164876145
TOPBP1,1.0207996,0.5164388978225509,0.2946236559139785,0.3,chr3,133598175,133662380,0.981840717599211,3532.958500004071
AAGAB,0.9968089,0.4650885170063264,0.3032258064516129,0.3073529411764706,chr15,67200667,67255195,0.981840717599211,3181.670544840279
P4HB,0.9948127,0.38462826788761234,0.8021505376344086,0.7926470588235294,chr17,81843159,81860856,0.981840717599211,2631.241980619156
ARMCX3,1.0002259,0.5567965585613888,0.1978494623655914,0.19264705882352942,chrX,101622797,101627843,0.981840717599211,3809.0452571184605
NAPA,1.0305504,0.6054604842800866,0.2129032258064516,0.20294117647058824,chr19,47487637,47515091,0.981840717599211,4141.955172960073
EMC9,0.9939502,0.6165533920400145,0.14408602150537633,0.13088235294117648,chr14,24138959,24141591,0.981840717599211,4217.841754945739
GSTM4,1.1117345,0.6074204506870938,0.12903225806451613,0.12205882352941176,chr1,109656099,109674836,0.981840717599211,4155.363303150409
ATP5MC1,1.0378402,0.8316151722203782,0.8494623655913979,0.8014705882352942,chr17,48892765,48895871,0.981840717599211,5689.079393159607
C9orf78,1.1572833,0.9675126752680329,0.6064516129032258,0.5735294117647058,chr9,129827290,129835863,0.9916210765441835,6618.754211508613
ZCCHC17,0.8754402,0.20303831736743178,0.3204301075268817,0.3426470588235294,chr1,31296982,31364953,0.981840717599211,1388.9851291106008
MRPL36,1.0196797,0.5034120863252907,0.47956989247311826,0.47941176470588237,chr5,1798385,1801366,0.981840717599211,3443.8420825513135
ARPC3,0.9657029,0.3548590532855206,0.9268817204301075,0.9264705882352942,chr12,110434823,110450422,0.981840717599211,2427.5907835262465
